Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
3/10/2012,Everton,Tottenham,2,0,H,1,0,H,7,7,13,12,0,3,0,0,2.88,3.25,2.5,2.75,3.2,2.6,1
3/21/2012,Everton,Arsenal,1,0,H,1,0,H,5,9,13,11,2,2,0,0,3,3.4,2.3,3,3.2,2.4,0
3/31/2012,Everton,West Brom,0,1,A,0,1,A,2,8,11,11,2,1,0,0,1.83,3.5,4.5,1.8,3.5,4.5,1
4/9/2012,Everton,Sunderland,2,0,H,1,0,H,9,5,8,12,2,1,0,0,1.83,3.5,4.5,1.83,3.3,4.6,1
4/28/2012,Everton,Fulham,4,0,H,0,0,D,12,0,7,12,0,2,0,0,1.83,3.5,4.5,1.8,3.5,4.6,1
5/13/2012,Everton,Newcastle,4,0,H,3,0,H,7,5,13,8,1,1,0,0,2.2,3.5,3.2,2.2,3.3,3.3,1
8/21/2010,Everton,Wolves,3,1,H,2,0,H,11,5,15,16,2,1,0,0,1.5,4,7,1.5,3.75,7.5,0
9/11/2010,Everton,Man United,1,1,D,1,0,H,6,4,18,15,1,2,0,0,4.2,3.4,1.91,4.2,3.3,1.91,0
9/18/2010,Everton,Newcastle,3,3,D,1,1,D,14,8,11,18,1,1,0,0,1.62,3.75,6,1.62,3.75,5.5,0
10/17/2010,Everton,Liverpool,0,1,A,0,1,A,3,4,15,21,2,3,0,0,2.4,3.25,3,2.4,3.2,3,1
10/30/2010,Everton,Stoke,2,0,H,1,0,H,6,9,10,9,2,2,0,0,1.57,3.75,6.5,1.57,3.5,7,1
11/10/2010,Everton,Bolton,1,0,H,0,0,D,10,1,16,14,1,1,0,0,1.62,3.75,6,1.62,3.75,5.5,0
