Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
12/7/2013,Liverpool,West Ham,1,0,H,1,0,H,5,2,10,9,1,2,0,0,1.29,6,12,1.3,5,11,1
12/21/2013,Man United,West Ham,4,1,H,1,0,H,9,1,9,12,0,3,0,1,1.36,5.25,10,1.36,4.5,9,1
1/1/2014,Fulham,West Ham,3,1,H,2,0,H,8,1,7,16,1,4,0,0,2.5,3.3,3.1,2.38,3.3,2.75,1
1/11/2014,Cardiff,West Ham,2,1,H,1,1,D,11,3,6,5,2,1,0,1,2,3.5,4.1,2,3.3,3.8,0
1/29/2014,Chelsea,West Ham,0,2,A,0,1,A,7,3,7,16,1,3,0,1,1.18,8,19,1.2,6,17,0
2/8/2014,Aston Villa,West Ham,0,0,D,0,0,D,9,1,12,11,1,3,0,0,2.1,3.5,3.8,2.15,3,3.75,0
3/1/2014,Everton,West Ham,0,2,A,0,0,D,1,2,9,8,0,2,0,0,1.53,4.2,7.5,1.57,3.5,7,1
3/15/2014,Stoke,West Ham,1,0,H,0,0,D,3,1,9,8,1,1,0,0,2.25,3.3,3.6,2.3,3,3.4,1
3/31/2014,Sunderland,West Ham,3,1,H,1,1,D,9,2,13,13,1,1,0,0,2.3,3.3,3.5,2.3,3.1,3.3,0
4/15/2014,Arsenal,West Ham,1,2,A,0,1,A,7,6,11,14,2,4,0,0,1.4,5,9,1.44,4,8,1
4/26/2014,West Brom,West Ham,3,1,H,1,1,D,8,2,14,12,2,2,0,0,1.91,3.75,4.33,1.91,3.5,4,1
5/11/2014,Man City,West Ham,1,0,H,1,0,H,6,3,14,8,0,1,0,0,1.17,9,17,1.17,7,15,1
8/25/2012,Swansea,West Ham,2,0,H,1,0,H,7,0,7,9,2,2,0,0,2.1,3.3,3.6,2.1,3.4,3.5,1
9/15/2012,Norwich,West Ham,3,0,H,2,0,H,7,6,13,17,2,4,0,0,2.38,3.4,3,2.5,3.1,2.9,0
10/1/2012,QPR,West Ham,0,0,D,0,0,D,14,4,10,12,0,1,0,0,2.05,3.4,3.75,2.15,3.1,3.6,0
10/27/2012,Wigan,West Ham,1,2,A,0,2,A,9,10,9,21,1,8,1,0,2.25,3.4,3.2,2.25,3.2,3.1,1
11/11/2012,Newcastle,West Ham,2,1,H,1,0,H,13,11,10,16,3,4,0,0,1.95,3.6,3.8,2.05,3.1,4,0
11/25/2012,Tottenham,West Ham,0,1,A,0,1,A,9,5,8,14,1,2,0,0,1.67,3.75,5.5,1.7,3.4,5.5,1
11/28/2012,Man United,West Ham,3,1,H,1,0,H,13,6,9,10,1,2,0,0,1.22,6.5,12,1.25,5.5,12,1
12/16/2012,West Brom,West Ham,1,0,H,1,0,H,13,3,7,9,1,1,0,0,2,3.5,3.75,2,3.5,3.6,0
12/29/2012,Reading,West Ham,0,0,D,0,0,D,10,2,12,9,3,3,0,0,2.88,3.25,2.5,2.7,3.2,2.62,1
1/12/2013,Sunderland,West Ham,1,0,H,1,0,H,2,3,17,10,3,4,0,0,2.38,3.3,3.3,2.4,3.1,3.1,1
1/23/2013,Arsenal,West Ham,3,0,H,1,0,H,14,4,10,13,0,3,0,0,1.44,4.75,8,1.44,4.2,7.5,1
1/30/2013,Fulham,West Ham,5,1,H,1,1,D,17,5,9,10,0,1,0,0,2.2,3.5,3.5,2.2,3.2,3.4,1
2/10/2013,Aston Villa,West Ham,3,1,H,1,0,H,6,4,8,9,2,0,0,0,2.63,3.4,2.88,2.7,3,2.8,1
3/2/2013,Stoke,West Ham,2,1,H,0,0,D,2,7,15,12,3,2,0,0,2.15,3.25,4,2.1,3.3,3.5,0
3/17/2013,Chelsea,West Ham,0,1,A,0,1,A,2,7,12,12,1,2,0,0,1.4,5,9,1.4,4,10,1
4/7/2013,Liverpool,West Ham,2,0,H,1,0,H,14,9,5,14,0,2,0,0,1.36,5.5,9,1.36,5,8,0
4/13/2013,Southampton,West Ham,0,0,D,0,0,D,12,4,8,4,0,1,0,0,1.91,3.75,4.2,1.95,3.2,4.2,0
4/27/2013,Man City,West Ham,1,1,D,0,0,D,11,4,9,18,2,3,0,0,1.29,6,12,1.29,5,12,1
5/12/2013,Everton,West Ham,2,1,H,1,0,H,10,6,9,7,1,3,0,0,1.5,4.5,7.5,1.53,4,6,1
8/14/2010,Aston Villa,West Ham,2,0,H,1,0,H,13,2,8,11,1,2,0,0,2,3.3,4,1.91,3.25,4.33,1
8/28/2010,Man United,West Ham,3,0,H,2,0,H,11,2,15,15,1,2,0,0,1.14,8,19,1.12,8,21,1
9/18/2010,Stoke,West Ham,3,0,H,1,0,H,11,2,6,11,1,2,0,0,1.91,3.4,4.2,1.95,3.3,4,0
10/16/2010,Wolves,West Ham,1,1,D,0,1,A,3,6,14,8,3,2,0,0,2.25,3.2,3.4,2.25,3.25,3.2,0
10/30/2010,Arsenal,West Ham,1,1,D,1,0,H,5,7,10,8,0,1,0,0,1.17,7,17,1.17,7,15,1
11/6/2010,Birmingham,West Ham,1,0,H,0,0,D,13,3,14,18,2,2,0,0,1.91,3.4,4.2,1.95,3.3,4,0
11/20/2010,Liverpool,West Ham,2,2,D,0,0,D,5,8,12,14,0,1,0,0,1.57,3.8,6.5,1.57,3.6,6.5,1
12/5/2010,Sunderland,West Ham,3,0,H,3,0,H,11,1,8,8,0,1,0,0,1.83,3.5,4.5,1.83,3.5,4.33,1
12/18/2010,Blackburn,West Ham,1,0,H,1,0,H,12,2,6,8,1,3,0,0,1.8,3.6,4.5,1.83,3.4,4.5,0
12/26/2010,Fulham,West Ham,1,1,D,0,0,D,5,3,12,10,2,3,0,0,1.91,3.4,4.2,1.95,3.2,4.2,0
1/5/2011,Newcastle,West Ham,1,3,A,1,2,A,6,7,12,10,1,1,0,0,1.83,3.6,4.33,1.91,3.5,4,1
1/22/2011,Everton,West Ham,5,0,H,3,0,H,7,6,10,10,0,4,0,0,1.5,4,7.5,1.53,3.8,6.5,0
2/2/2011,Blackpool,West Ham,2,2,D,0,1,A,6,5,8,12,1,2,0,1,2.38,3.3,3,2.38,3.4,2.88,0
2/12/2011,West Brom,West Ham,1,3,A,1,3,A,8,10,9,12,0,1,0,0,1.91,3.6,4,1.95,3.5,3.75,0
3/19/2011,Tottenham,West Ham,3,3,D,3,0,H,11,11,12,13,2,3,0,0,1.57,4,6,1.57,4,5.5,0
4/9/2011,Bolton,West Ham,0,0,D,0,0,D,14,5,6,13,0,4,0,0,2.2,3.25,3.4,2.25,3.2,3.2,1
4/23/2011,Chelsea,West Ham,3,0,H,2,0,H,12,8,6,10,1,0,0,0,1.2,6.5,15,1.25,5.5,12,1
5/1/2011,Man City,West Ham,3,0,H,1,0,H,11,7,7,13,1,2,0,0,1.4,4.5,9,1.4,4.75,7.5,1
5/15/2011,Wigan,West Ham,2,1,H,2,1,H,12,4,13,8,3,1,0,0,2.1,3.4,3.5,2.15,3.3,3.4,1
