Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
3/25/2014,Newcastle,Everton,1,0,H,0,0,D,8,1,4,8,0,1,0,0,3.5,3.4,2.25,3.3,3.2,2.25,0
4/5/2014,Newcastle,Man United,0,3,A,0,1,A,3,6,8,10,0,1,0,0,4.2,3.7,1.95,4,3.25,2,0
4/19/2014,Newcastle,Swansea,0,4,A,0,1,A,4,4,16,6,1,0,0,0,2.63,3.3,2.6,2.62,3.4,2.6,0
5/3/2014,Newcastle,Cardiff,1,2,A,1,1,D,4,2,6,9,2,0,0,0,2.05,3.6,3.8,2.05,3.3,3.6,1
8/18/2012,Newcastle,Tottenham,3,0,H,1,0,H,6,3,9,6,1,0,0,0,2.5,3.4,2.75,2.7,3,2.8,1
9/2/2012,Newcastle,Aston Villa,2,1,H,0,0,D,4,6,12,8,2,2,0,0,1.62,3.75,6,1.67,3.8,5,0
9/23/2012,Newcastle,Norwich,1,1,D,0,1,A,6,9,6,20,1,4,0,0,1.8,3.6,4.5,1.85,3.3,4.5,1
10/7/2012,Newcastle,Man United,1,0,H,1,0,H,8,3,11,19,1,1,0,0,4.2,3.75,1.83,4.33,3.1,1.95,0
10/28/2012,Newcastle,West Brom,0,3,A,0,2,A,3,9,15,12,4,4,0,0,2,3.5,3.75,2,3.3,3.6,1
11/11/2012,Newcastle,West Ham,2,1,H,1,0,H,6,4,13,7,3,2,0,0,1.95,3.6,3.8,2.05,3.1,4,0
11/17/2012,Newcastle,Swansea,0,1,A,0,1,A,9,5,8,14,1,2,0,0,1.91,3.6,4,1.95,3.4,4,0
12/3/2012,Newcastle,Wigan,1,2,A,0,0,D,10,9,7,7,1,3,0,0,2,3.4,3.75,2.05,3.2,3.75,1
12/15/2012,Newcastle,Man City,3,0,H,2,0,H,8,4,12,14,1,3,0,1,5.5,3.75,1.67,5.5,3.6,1.62,0
12/22/2012,Newcastle,QPR,1,3,A,0,2,A,8,10,9,16,3,2,0,0,2.1,3.4,3.5,2.15,3.1,3.6,1
1/2/2013,Newcastle,Everton,1,0,H,0,0,D,8,4,9,16,3,2,0,0,3,3.4,2.38,3,3.2,2.4,0
