Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
8/23/2010,Man City,Liverpool,3,2,H,1,0,H,24,3,4,6,1,1,0,1,2.38,3.25,3.1,2.4,3.1,3.1,1
9/11/2010,Man City,Blackburn,3,0,H,1,0,H,3,7,13,12,1,1,0,0,1.33,5,10,1.33,5,9,0
9/25/2010,Man City,Chelsea,1,1,D,0,1,A,14,2,12,10,2,1,0,0,3.6,3.3,2.1,3.4,3.2,2.2,1
10/3/2010,Man City,Newcastle,1,0,H,0,0,D,6,4,10,12,2,3,0,0,1.44,4,8.5,1.4,4.5,8,1
10/24/2010,Man City,Arsenal,2,1,H,1,1,D,5,4,11,13,3,2,0,0,2.5,3.2,2.9,2.5,3,3,0
11/10/2010,Man City,Man United,0,3,A,0,1,A,6,8,11,10,2,4,1,0,2.63,3.25,2.75,2.7,3.1,2.7,0
11/13/2010,Man City,Birmingham,0,0,D,0,0,D,4,4,10,12,0,2,0,0,1.4,4.5,8.5,1.44,4.33,7,0
12/4/2010,Man City,Bolton,0,0,D,0,0,D,11,3,15,11,2,0,0,0,1.53,4,6.5,1.57,3.6,6.5,1
12/20/2010,Man City,Everton,1,0,H,1,0,H,10,2,12,18,3,2,1,0,1.73,3.6,5,1.75,3.5,4.8,0
12/28/2010,Man City,Aston Villa,1,2,A,0,2,A,15,3,8,13,3,2,1,1,1.44,4.2,8,1.44,4.2,7.5,1
1/1/2011,Man City,Blackpool,4,0,H,3,0,H,8,4,14,12,1,2,0,0,1.29,5.5,10,1.3,5,11,1
1/15/2011,Man City,Wolves,1,0,H,1,0,H,4,6,11,9,0,0,0,0,1.33,5,10,1.35,4.8,9,1
2/5/2011,Man City,West Brom,4,3,H,1,1,D,12,7,9,9,0,0,0,0,1.4,4.5,8.5,1.44,4,8,1
2/27/2011,Man City,Fulham,3,0,H,3,0,H,9,9,13,10,1,2,0,0,1.5,4,7.5,1.57,3.6,6.5,0
3/5/2011,Man City,Wigan,1,1,D,1,0,H,4,5,17,13,1,2,0,0,1.36,4.75,9,1.4,4.5,8,1
4/3/2011,Man City,Sunderland,1,0,H,1,0,H,3,5,17,8,3,1,0,0,1.5,4,7,1.53,4,6,1
5/1/2011,Man City,West Ham,5,0,H,2,0,H,12,4,9,20,2,3,0,0,1.4,4.5,9,1.4,4.75,7.5,1
5/10/2011,Man City,Tottenham,2,1,H,2,1,H,12,4,13,8,3,1,0,0,1.91,3.4,4.2,1.95,3.3,4,1
5/17/2011,Man City,Stoke,1,0,H,1,0,H,4,7,7,8,1,1,0,0,1.36,4.75,9,1.4,4.33,8.5,1
