Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
8/25/2012,Chelsea,Newcastle,2,1,H,0,1,A,5,2,8,16,1,3,0,2,1.5,4.33,6.5,1.5,4.2,6.5,1
9/17/2012,Everton,Newcastle,2,0,H,2,0,H,6,5,8,10,1,0,0,0,1.73,3.6,5,1.8,3.2,5,0
9/29/2012,Reading,Newcastle,2,2,D,1,0,H,10,7,16,12,3,3,0,0,2.88,3.3,2.5,3,3,2.5,0
10/21/2012,Sunderland,Newcastle,2,2,D,0,0,D,7,3,6,8,0,3,0,0,2.5,3.3,2.88,2.62,3,2.9,0
11/4/2012,Liverpool,Newcastle,1,1,D,0,1,A,6,7,14,15,0,4,0,1,1.57,4,6,1.55,4,6,0
11/25/2012,Southampton,Newcastle,1,1,D,0,1,A,12,3,10,13,0,1,0,1,2.3,3.5,3,2.3,3.3,3.1,1
11/28/2012,Stoke,Newcastle,2,0,H,1,0,H,10,3,12,14,2,2,0,0,1.91,3.4,4.2,2,3.2,4,1
12/10/2012,Fulham,Newcastle,2,1,H,0,0,D,5,6,12,12,2,2,0,0,1.91,3.6,4,1.95,3.5,3.8,1
12/26/2012,Man United,Newcastle,2,1,H,1,0,H,7,13,13,11,0,0,0,0,1.22,6.5,13,1.25,5.5,13,1
12/29/2012,Arsenal,Newcastle,4,3,H,1,2,A,10,11,12,16,3,3,0,0,1.44,4.5,7,1.44,4,8,1
1/12/2013,Norwich,Newcastle,7,3,H,1,1,D,12,8,8,10,0,1,0,0,2.2,3.6,3.4,2.25,3.25,3.25,0
1/29/2013,Aston Villa,Newcastle,0,0,D,0,0,D,3,4,5,6,0,1,0,0,2.9,3.4,2.6,2.75,3,2.7,0
2/9/2013,Tottenham,Newcastle,1,2,A,0,2,A,4,7,16,9,5,2,0,0,1.67,4,5.75,1.7,3.4,5.5,1
3/2/2013,Swansea,Newcastle,2,1,H,1,1,D,9,7,5,11,0,2,0,0,2.1,3.6,3.75,2.1,3.5,3.3,1
3/17/2013,Wigan,Newcastle,1,0,H,0,0,D,7,7,9,17,0,2,0,0,2.3,3.4,3.4,2.38,3.1,3.1,1
3/30/2013,Man City,Newcastle,2,1,H,1,0,H,10,4,7,12,1,1,0,0,1.33,5.5,11,1.33,4.8,10,1
4/20/2013,West Brom,Newcastle,4,0,H,2,0,H,11,1,6,8,0,2,0,0,2.25,3.5,3.4,2.3,3.2,3.2,0
5/4/2013,West Ham,Newcastle,1,1,D,0,1,A,4,6,9,10,0,2,0,0,2.38,3.4,3.25,2.4,3.1,3.1,0
5/12/2013,QPR,Newcastle,0,0,D,0,0,D,3,6,12,12,1,1,0,0,3.4,3.4,2.3,3,3.2,2.38,0
8/20/2011,Sunderland,Newcastle,1,2,A,1,2,A,3,7,8,8,1,3,0,1,2.2,3.25,3.4,2.2,3.1,3.5,0
9/12/2011,QPR,Newcastle,0,1,A,0,0,D,5,10,17,7,3,3,1,0,2.4,3.25,3,2.4,3.2,3,0
9/17/2011,Aston Villa,Newcastle,0,0,D,0,0,D,5,3,10,15,1,3,0,0,1.91,3.4,4.2,2,3.1,4.2,0
10/1/2011,Wolves,Newcastle,1,1,D,1,0,H,2,13,13,10,1,1,0,0,2.5,3.25,2.88,2.38,3.25,3,0
10/31/2011,Stoke,Newcastle,1,2,A,0,2,A,12,6,7,10,1,2,0,0,2.1,3.2,3.8,2.2,3.1,3.5,0
11/19/2011,Man City,Newcastle,1,3,A,0,2,A,4,2,8,14,0,1,0,0,1.3,5.5,10,1.3,5.5,9.5,1
11/26/2011,Man United,Newcastle,3,1,H,2,0,H,9,7,10,7,0,0,0,0,1.4,4.5,8.5,1.4,4.75,7.5,0
12/10/2011,Norwich,Newcastle,1,1,D,0,0,D,13,6,12,15,1,4,0,1,2.4,3.4,2.88,2.38,3.3,2.7,1
12/26/2011,Bolton,Newcastle,4,2,H,1,1,D,11,8,9,8,3,2,0,1,2.5,3.4,2.8,2.38,3.4,2.88,0
12/30/2011,Liverpool,Newcastle,0,2,A,0,0,D,3,7,9,11,1,1,0,0,1.53,4,6.5,1.53,4,6,1
1/21/2012,Fulham,Newcastle,3,1,H,1,1,D,7,2,7,11,0,2,0,0,2,3.4,3.8,2.05,3.3,3.6,1
2/1/2012,Blackburn,Newcastle,5,2,H,0,1,A,7,9,8,12,0,4,0,0,2.63,3.3,2.7,2.62,3.2,2.7,0
2/11/2012,Tottenham,Newcastle,0,2,A,0,1,A,12,5,9,17,1,2,0,0,1.44,4.33,7.5,1.5,4.2,6.5,1
3/12/2012,Arsenal,Newcastle,5,0,H,4,0,H,9,3,7,9,2,1,0,0,1.44,4.33,7.5,1.44,4.33,7,1
3/25/2012,West Brom,Newcastle,2,1,H,1,1,D,13,3,11,12,2,3,0,0,2.3,3.4,3.1,2.4,3.1,3.1,0
4/6/2012,Swansea,Newcastle,1,3,A,0,3,A,6,7,10,4,0,1,0,0,2.4,3.4,2.88,2.4,3.2,3,0
4/28/2012,Wigan,Newcastle,0,2,A,0,1,A,13,4,10,7,1,1,0,0,2.8,3.4,2.5,2.8,3.3,2.5,1
5/2/2012,Chelsea,Newcastle,4,0,H,4,0,H,8,3,14,12,2,1,0,0,1.5,4.33,6.5,1.53,4,6,0
5/13/2012,Everton,Newcastle,0,2,A,0,1,A,6,6,9,5,0,3,0,0,2.2,3.5,3.2,2.2,3.3,3.3,1
8/16/2010,Man United,Newcastle,3,1,H,2,0,H,11,5,15,16,2,1,0,0,1.25,5.5,15,1.22,6,13,1
8/28/2010,Wolves,Newcastle,3,0,H,2,0,H,10,3,9,5,2,2,0,0,2.4,3.2,3.1,2.4,3.2,3,0
9/18/2010,Everton,Newcastle,1,1,D,1,0,H,2,6,20,17,7,4,0,0,1.62,3.75,6,1.62,3.75,5.5,0
10/3/2010,Man City,Newcastle,0,1,A,0,1,A,3,4,15,21,2,3,0,0,1.44,4,8.5,1.4,4.5,8,1
10/23/2010,West Ham,Newcastle,2,1,H,1,1,D,5,4,11,13,3,2,0,0,2.38,3.25,3.1,2.4,3.2,3,0
11/7/2010,Arsenal,Newcastle,1,2,A,1,1,D,1,8,12,6,0,0,0,0,1.29,5.5,11,1.3,5,11,0
11/20/2010,Bolton,Newcastle,0,1,A,0,1,A,8,2,16,12,3,1,1,0,2.1,3.3,3.6,2.1,3.5,3.25,1
12/5/2010,West Brom,Newcastle,5,1,H,2,0,H,9,1,13,9,0,2,0,1,2.25,3.3,3.25,2.3,3.3,3.1,1
12/28/2010,Tottenham,Newcastle,3,1,H,1,0,H,12,7,11,9,0,5,0,0,1.53,4,6.5,1.53,3.8,6.5,1
1/2/2011,Wigan,Newcastle,2,0,H,0,0,D,8,8,9,16,2,4,1,0,2.5,3.2,2.9,2.5,3.25,2.88,0
1/16/2011,Sunderland,Newcastle,0,1,A,0,1,A,4,5,15,14,2,2,0,0,2.2,3.25,3.4,2.15,3.25,3.5,0
2/2/2011,Fulham,Newcastle,1,1,D,0,0,D,7,2,17,5,1,1,0,0,2.1,3.3,3.6,2.1,3.25,3.6,1
2/12/2011,Blackburn,Newcastle,1,0,H,0,0,D,9,3,14,19,0,3,0,0,2.1,3.4,3.5,2.05,3.4,3.5,0
2/15/2011,Birmingham,Newcastle,0,0,D,0,0,D,0,6,11,11,1,3,0,0,2.6,3.2,2.8,2.5,3.1,2.9,0
3/19/2011,Stoke,Newcastle,0,2,A,0,1,A,5,7,13,14,1,3,0,0,2.2,3.25,3.4,2.25,3.2,3.3,1
4/10/2011,Aston Villa,Newcastle,4,0,H,1,0,H,6,9,16,9,1,1,0,0,1.83,3.6,4.33,1.83,3.6,4.2,1
4/23/2011,Blackpool,Newcastle,1,0,H,1,0,H,7,4,8,10,2,2,0,0,2.88,3.5,2.38,2.8,3.3,2.5,0
5/1/2011,Liverpool,Newcastle,1,1,D,1,1,D,7,6,17,8,1,1,0,0,1.44,4.33,7.5,1.5,4.2,6.5,1
5/15/2011,Chelsea,Newcastle,3,0,H,1,0,H,5,3,15,10,1,2,0,0,1.25,6,11,1.25,5,15,0
