Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
2/28/2016,Man United,Arsenal,0,2,A,0,2,A,4,5,6,8,0,1,0,0,3,3.25,2.38,3.3,3.2,2.25,1
3/5/2016,Tottenham,Arsenal,3,2,H,2,1,H,5,5,21,15,4,3,0,0,2.38,3.4,3.25,2.4,3.1,3.1,0
3/19/2016,Everton,Arsenal,2,2,D,0,1,A,11,4,9,10,2,2,0,1,2.7,3.5,2.7,2.5,3.6,2.6,0
4/9/2016,West Ham,Arsenal,0,2,A,0,2,A,2,3,7,10,0,0,0,0,3.6,3.5,2,3.5,3.6,2,0
4/24/2016,Sunderland,Arsenal,3,3,D,2,2,D,7,6,11,8,2,0,0,0,4.5,4,1.8,4.5,3.5,1.8,0
5/8/2016,Man City,Arsenal,0,0,D,0,0,D,3,7,10,8,2,4,0,0,2.5,3.6,2.9,2.5,3.1,2.9,0
8/20/2016,Leicester,Arsenal,2,2,D,1,1,D,3,2,16,10,2,1,0,0,2.88,3.6,2.5,2.88,3.2,2.5,0
8/27/2016,Watford,Arsenal,0,0,D,0,0,D,1,4,11,7,1,2,0,0,5,3.75,1.73,4.6,3.75,1.73,0
9/17/2016,Hull,Arsenal,1,3,A,0,3,A,6,7,18,15,6,1,0,0,6,4.2,1.6,6,3.6,1.62,0
10/2/2016,Burnley,Arsenal,1,4,A,0,1,A,2,9,9,12,0,2,1,0,9,5,1.4,9.5,4.5,1.4,0
10/29/2016,Sunderland,Arsenal,0,1,A,0,0,D,1,3,2,3,0,0,0,0,9,5,1.4,8.5,4.8,1.4,0
11/19/2016,Man United,Arsenal,1,4,A,0,1,A,1,7,9,13,4,3,0,0,2.6,3.4,2.9,2.62,3.1,3,0
12/3/2016,West Ham,Arsenal,1,1,D,0,0,D,5,1,14,11,3,3,0,0,4.75,4.2,1.75,4.8,3.8,1.75,0
12/13/2016,Everton,Arsenal,1,5,A,0,1,A,3,10,10,11,3,3,0,0,4.2,3.75,1.91,4.2,3.6,1.91,1
12/18/2016,Man City,Arsenal,2,1,H,1,1,D,4,3,10,10,1,1,1,0,2.15,3.6,3.5,2.2,3.4,3.4,1
1/3/2017,Bournemouth,Arsenal,2,1,H,0,1,A,5,1,9,13,4,2,0,0,4.33,3.4,1.85,5,3.4,1.83,0
1/14/2017,Swansea,Arsenal,3,3,D,2,0,H,6,4,10,12,3,3,1,0,7,4.75,1.5,6.5,4.33,1.53,0
2/4/2017,Chelsea,Arsenal,0,4,A,0,1,A,3,6,12,8,2,0,0,0,1.95,3.6,4.2,2,3.3,4.2,1
3/4/2017,Liverpool,Arsenal,3,1,H,1,0,H,6,5,14,8,1,1,0,0,2.15,3.6,3.6,2.15,3.4,3.6,1
3/18/2017,West Brom,Arsenal,3,1,H,2,0,H,7,3,8,15,1,2,0,0,5.25,4,1.73,5,3.8,1.73,1
4/10/2017,Crystal Palace,Arsenal,3,1,H,1,1,D,8,2,5,6,1,0,0,0,4.5,3.9,1.83,4.33,3.5,1.83,1
4/17/2017,Middlesbrough,Arsenal,3,0,H,1,0,H,6,3,11,10,0,1,0,0,7,4,1.5,6.5,4.2,1.5,0
4/30/2017,Tottenham,Arsenal,1,2,A,0,1,A,5,4,11,16,2,2,0,0,1.85,3.75,4,1.85,4,3.75,1
5/10/2017,Southampton,Arsenal,2,0,H,0,0,D,11,4,7,15,1,3,0,0,3.6,3.8,2.05,3.6,3.6,2,0
5/13/2017,Stoke,Arsenal,0,2,A,0,0,D,3,4,5,5,1,2,0,0,4.75,4.1,1.75,4.5,3.8,1.73,0
8/19/2017,Stoke,Arsenal,1,4,A,0,1,A,4,6,13,7,1,2,0,0,4.5,3.8,1.85,4.5,3.5,1.8,1
8/27/2017,Liverpool,Arsenal,1,0,H,0,0,D,4,6,6,11,0,0,0,0,2.15,3.7,3.5,2.2,3.25,3.4,1
9/17/2017,Chelsea,Arsenal,4,0,H,2,0,H,10,0,6,9,2,4,0,0,1.8,4,4.5,1.8,3.5,4.5,0
10/14/2017,Watford,Arsenal,0,0,D,0,0,D,4,2,11,15,1,3,1,0,5.25,4.33,1.65,5.5,4.2,1.62,1
10/22/2017,Everton,Arsenal,2,1,H,0,1,A,2,6,8,10,1,0,0,0,3.79,3.6,2.04,4,3.3,2.05,0
11/5/2017,Man City,Arsenal,2,5,A,1,1,D,3,14,14,14,1,1,1,0,1.39,5.5,7.5,1.44,4.8,7,1
11/26/2017,Burnley,Arsenal,3,1,H,1,0,H,5,3,15,15,1,6,0,0,6.5,4.5,1.53,6,4.2,1.57,0
12/10/2017,Southampton,Arsenal,0,1,A,0,0,D,2,2,8,14,2,0,0,0,4,3.75,1.95,3.8,3.6,1.91,0
12/13/2017,West Ham,Arsenal,1,1,D,1,0,H,3,6,12,10,2,2,0,0,5.25,4.2,1.66,5.5,4,1.65,0
12/28/2017,Crystal Palace,Arsenal,0,0,D,0,0,D,0,3,9,9,1,0,0,0,4.5,4,1.8,4.8,3.8,1.75,0
12/31/2017,West Brom,Arsenal,2,3,A,0,1,A,2,9,12,7,0,1,0,0,5,4,1.72,4.5,3.75,1.73,0
1/14/2018,Bournemouth,Arsenal,1,1,D,0,0,D,3,4,14,9,3,3,0,0,4.75,4.2,1.75,4.5,4,1.75,1
